,user_id,item_id,item_name,playtime_forever
86524,76561198117756423,365720,Skyrim Script Extender (SKSE),1.0
86525,MrCoTack,407530,ARK: Survival Of The Fittest,0.0
86526,76561198117862723,70,Half-Life,333.0
86527,76561198117930559,220,Half-Life 2,267.0
86528,76561198117931773,340,Half-Life 2: Lost Coast,35.0
86529,bustos21,10,Counter-Strike,90.0
86530,76561198118016140,30,Day of Defeat,5.0
86531,76561198118198379,40,Deathmatch Classic,15.0
86532,oddshibby,60,Ricochet,15.0
86533,RaxonTV,80,Counter-Strike: Condition Zero,194.0
86534,76561198118255969,100,Counter-Strike: Condition Zero Deleted Scenes,9.0
86535,76561198118266163,1200,Red Orchestra: Ostfront 41-45,2.0
86536,76561198118276505,1230,Mare Nostrum,0.0
86537,purenano,1280,Darkest Hour: Europe '44-'45,0.0
86538,76561198118289447,4000,Garry's Mod,1138.0
86539,Flubby70,2270,Wolfenstein 3D,29.0
86540,76561198118422489,9000,Wolfenstein 3D: Spear of Destiny,0.0
86541,76561198118435869,9010,Return to Castle Wolfenstein,1.0
86542,76561198118450617,20,Team Fortress Classic,1.0
86543,gorantse,50,Half-Life: Opposing Force,0.0
86544,noli3,130,Half-Life: Blue Shift,83.0
86545,Morro5,280,Half-Life: Source,3.0
86546,76561198118582416,320,Half-Life 2: Deathmatch,12.0
86547,76561198118586732,360,Half-Life Deathmatch: Source,3.0
86548,76561198118690042,380,Half-Life 2: Episode One,1.0
86549,76561198118697312,420,Half-Life 2: Episode Two,1.0
86550,76561198118719013,11240,Space Trader: Merchant Marine,0.0
86551,76561198118739824,10090,Call of Duty: World at War,218.0
86552,76561198118766162,29800,Caster,35.0
86553,76561198118780891,11360,Chains,20.0
86554,xFreibergx,34900,Bad Rats,13.0
86555,76561198118901056,20900,The Witcher: Enhanced Edition,27.0
86556,76561198118907930,10180,Call of Duty: Modern Warfare 2,353.0
86557,76561198118925269,10190,Call of Duty: Modern Warfare 2 - Multiplayer,5141.0
86558,76561198118926584,32440,LEGO® Star Wars™: The Complete Saga,80.0
86559,jackson_brand,550,Left 4 Dead 2,230.0
86560,Ethanxxxx1,223530,Left 4 Dead 2 Beta,0.0
86561,district12,40100,Supreme Commander 2,69.0
86562,dagwefhesfc,8190,Just Cause 2,6.0
86563,76561198119070365,7520,Two Worlds II,0.0
86564,billwangischinese,40800,Super Meat Boy,597.0
86565,ausgeneralIII,240,Counter-Strike: Source,118.0
86566,manmanman8,47890,The Sims(TM) 3,787.0
86567,vsfcesar,70000,Dino D-Day,0.0
86568,AlexJuen,32510,LEGO® Star Wars™ III: The Clone Wars™,121.0
86569,matiaswat,400,Portal,78.0
86570,76561198119377614,620,Portal 2,755.0
86571,babyllama,20920,The Witcher 2: Assassins of Kings Enhanced Edition,3.0
86572,76561198119421835,98200,Frozen Synapse,7.0
86573,76561198119451853,8980,Borderlands,1012.0
86574,76561198119452104,17710,Nuclear Dawn,163.0
86575,76561198119457604,113200,The Binding of Isaac,284.0
86576,Guppychan,102840,Shank 2,2.0
86577,76561198119476746,42680,Call of Duty: Modern Warfare 3,101.0
86578,76561198119479562,42690,Call of Duty: Modern Warfare 3 - Multiplayer,1698.0
86579,51252151215512,22380,Fallout: New Vegas,2624.0
86580,R4V3N_15_H3R3,209080,Guns of Icarus Online,27.0
86581,76561198119519583,730,Counter-Strike: Global Offensive,55414.0
86582,76561198119556935,65300,Dustforce,51.0
86583,76561198119567947,204300,Awesomenauts,41.0
86584,CaptainTeemo0nDuty,49520,Borderlands 2,3628.0
86585,hahayoung,208200,DOOM 3: BFG Edition,94.0
86586,76561198119688861,219640,Chivalry: Medieval Warfare,0.0
86587,76561198119779640,232210,Patch testing for Chivalry,0.0
86588,inven,200210,Realm of the Mad God,148.0
86589,76561198119804777,236390,War Thunder,1591.0
86590,76561198119811983,265630,Fistful of Frags,75.0
86591,iamasupersaiyan,230050,DLC Quest,201.0
86592,emeldaaa,233720,Surgeon Simulator,3.0
86593,broy181,72850,The Elder Scrolls V: Skyrim,1004.0
86594,76561198119882936,234190,Receiver,11.0
86595,matthaines,235070,Bad Bots,0.0
86596,76561198119935317,210770,Sanctum 2,725.0
86597,reimacneto,234490,Rush Bros,0.0
86598,76561198120386339,35700,Trine,1.0
86599,storyofmahlife,35720,Trine 2,0.0
86600,76561198120438965,242860,Verdun,45.0
86601,76561198120551805,91310,Dead Island,174.0
86602,76561198120570508,216250,Dead Island Riptide,80.0
86603,76561198120572346,224060,Deadpool,250.0
86604,stormxlol,218620,PAYDAY 2,60.0
86605,76561198120631608,239820,Game Dev Tycoon,620.0
86606,76561198120684309,251270,Corpse Party,60.0
86607,76561198120687011,251630,The Impossible Game,124.0
86608,76561198120715207,252490,Rust,1008.0
86609,brysointer,252950,Rocket League,812.0
86610,KongHaoMing,253980,Enclave,0.0
86611,76561198120757168,213670,South Park™: The Stick of Truth™,607.0
86612,76561198120768369,257710,Max Gentlemen,7.0
86613,Miami_Max,258950,Montague's Mount,6.0
86614,76561198120786145,273110,Counter-Strike Nexon: Zombies,0.0
86615,76561198120853286,274190,Broforce,427.0
86616,76561198120883828,222880,Insurgency,17.0
86617,76561198120926579,281370,Real Horror Stories Ultimate Edition,21.0
86618,-TheOnlyMAGNAT-,288160,The Room,0.0
86619,76561198120999223,33910,Arma 2,12.0
86620,76561198121092817,33930,Arma 2: Operation Arrowhead,72.0
86621,TwoMinuteNeddles,65700,Arma 2: British Armed Forces,0.0
86622,76561198121154487,65720,Arma 2: Private Military Company,0.0
86623,76561198121181572,219540,Arma 2: Operation Arrowhead Beta (Obsolete),0.0
86624,12536475869trhgsdf,224580,Arma 2: DayZ Mod,3.0
86625,76561198121215026,201810,Wolfenstein: The New Order,20.0
86626,76561198121219090,294530,Freddi Fish 2: The Case of the Haunted Schoolhouse,31.0
86627,GamingInstinct,298260,Only If,15.0
86628,xCrazyAussie,286690,Metro 2033 Redux,0.0
86629,skyactivyo,287390,Metro: Last Light Redux,97.0
86630,76561198121281326,65790,Arma: Cold War Assault,5.0
86631,76561198121297267,244160,Homeworld Remastered Collection,146.0
86632,darkangelheart7,304930,Unturned,1245.0
86633,_Spanky_,63380,Sniper Elite V2,3.0
86634,dandui1505,65930,The Bureau: XCOM Declassified,87.0
86635,enari_steam,200510,XCOM: Enemy Unknown,0.0
86636,76561198121378263,317400,Portal Stories: Mel,4.0
86637,ToxiiCDangerRisk,318430,Squishy the Suicidal Pig,140.0
86638,76561198121416938,42700,Call of Duty: Black Ops,278.0
86639,76561198121430715,42710,Call of Duty: Black Ops - Multiplayer,690.0
86640,76561198121455184,202970,Call of Duty: Black Ops II,194.0
86641,76561198121499286,202990,Call of Duty: Black Ops II - Multiplayer,1293.0
86642,76561198121531142,212910,Call of Duty: Black Ops II - Zombies,633.0
86643,76561198121601044,214630,Call of Duty: Black Ops - OSX,193.0
86644,Thegamer8342,214640,Call of Duty: Black Ops - Multiplayer OSX,130.0
86645,76561198121628241,323780,Fireworks Simulator,5.0
86646,terrariaway,223430,Miner Wars 2081,0.0
86647,xearl123,244850,Space Engineers,104.0
86648,zaza147,346900,AdVenture Capitalist,258.0
86649,76561198121772269,348020,Bloodbath Kavkaz,0.0
86650,76561198121793592,355150,Gravilon,4.0
86651,fitzbrahh,359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,10.0
86652,76561198121873714,365070,One Manga Day,0.0
86653,unkoldolan1,365720,Skyrim Script Extender (SKSE),1.0
86654,76561198121940435,366844,Call of Duty: Black Ops III - Awakening DLC Pack,0.0
86655,76561198121958688,6000,STAR WARS™ Republic Commando,1.0
86656,76561198121960547,6020,STAR WARS™ Jedi Knight: Jedi Academy™,0.0
86657,poopypop,6030,STAR WARS™ Jedi Knight II: Jedi Outcast™,0.0
86658,76561198121979833,6060,STAR WARS™ Battlefront™ II,44.0
86659,76561198121980800,32350,STAR WARS™ Starfighter™,0.0
86660,76561198122062212,32370,STAR WARS™: Knights of the Old Republic™,0.0
86661,lol432116,32380,STAR WARS™ Jedi Knight: Dark Forces II,0.0
86662,76561198122166129,32390,STAR WARS™ Jedi Knight: Mysteries of the Sith™,0.0
86663,cyeclopese5102,32400,STAR WARS™: Dark Forces,10.0
86664,76561198122186398,32420,STAR WARS™: The Clone Wars - Republic Heroes™,2.0
86665,dylan_12996,32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,0.0
86666,76561198122190966,32470,STAR WARS™ Empire at War: Gold Pack,1.0
86667,76561198122210366,32500,STAR WARS™: The Force Unleashed™ II,0.0
86668,TheJewsDidNineEleven,208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0.0
86669,TnToom,370510,Marble Mayhem: Fragile Ball,5.0
86670,76561198122336761,371670,Rolling Sun,8.0
86671,76561198122348578,377160,Fallout 4,5760.0
86672,free-flash-games,385270,Jet Racing Extreme,0.0
86673,76561198122402735,22370,Fallout 3 - Game of the Year Edition,135.0
86674,76561198122431305,38400,Fallout,435.0
86675,sh06un1,38410,Fallout 2,0.0
86676,Flubba_Jubba,38420,Fallout Tactics,0.0
86677,-I_AM_EPIC-,390970,Russian Horror Story,0.0
86678,avatarlol,391420,Gun Rocket,0.0
86679,76561198122773691,57300,Amnesia: The Dark Descent,186.0
86680,KaneAU,403570,Stigmat,0.0
86681,76561198122795761,404820,Ragdoll Runners,94.0
86682,Beastlyislove,413850,CS:GO Player Profiles,2.0
86683,76561198122822618,413851,CS:GO Player Profiles: n0thing - Cloud9,5.0
86684,haocky,413852,CS:GO Player Profiles:  TaZ - Virtus.Pro,0.0
86685,jerooom,413853,CS:GO Player Profiles: GeT_RiGhT - Ninjas in Pyjamas,0.0
86686,991188,413854,CS:GO Player Profiles: olofmeister - fnatic,4.0
86687,RBauris3,413855,CS:GO Player Profiles: kennyS - Team Envyus,4.0
86688,76561198122904623,413856,CS:GO Player Profiles: Edward - Na'Vi,0.0
86689,OVTSIBU,413857,CS:GO Player Profiles: markeloff - Flipsid3,0.0
86690,76561198123038469,413858,CS:GO Player Profiles: device - Team SoloMid,0.0
86691,yepitzme,413859,CS:GO Player Profiles: FalleN - Luminosity,0.0
86692,76561198123066420,458250,CS:GO Player Profiles: karrigan - Astralis,0.0
86693,76561198123069064,458260,CS:GO Player Profiles: pashaBiceps - Virtus.Pro,0.0
86694,B1TEMate,458270,CS:GO Player Profiles: Guardian - Na'Vi,0.0
86695,76561198123094769,458280,CS:GO Player Profiles: Happy - Team EnVyUs,0.0
86696,hitler-doom-trenchcoats,458300,CS:GO Player Profiles: fnx - Luminosity,0.0
86697,uwotm8illrektya,458310,CS:GO Player Profiles: Friberg - Ninjas in Pyjamas,0.0
86698,76561198123161921,458320,CS:GO Player Profiles: Maikelele - FaZe,0.0
86699,76561198123169005,497810,CS:GO Player Profiles: Fer - SK Gaming,0.0
86700,Jaqq,497811,CS:GO Player Profiles: Dupreeh - Astralis,0.0
86701,76561198123206333,497812,CS:GO Player Profiles: Tarik - Counter Logic Gaming,0.0
86702,ScammedByDeathHand,497813,CS:GO Player Profiles: Hiko - Team Liquid,0.0
86703,76561198123215010,414290,Princess.Loot.Pixel.Again,0.0
86704,Praenedda,415490,Lemurzin,0.0
86705,76561198123286381,311210,Call of Duty: Black Ops III,1904.0
86706,thermomixgermany,417860,Emily is Away,39.0
86707,ilickdogbums,231430,Company of Heroes 2,20.0
86708,gopata95,431560,Hard Room,0.0
86709,76561198123519486,433850,H1Z1: King of the Kill,385.0
86710,Th3_WaTch3rz,439700,H1Z1: King of the Kill Test Server,0.0
86711,76561198123630038,434010,Wishmaster,0.0
86712,76561198123641125,264240,CONSORTIUM,0.0
86713,76561198123682508,214850,GameMaker: Studio,70.0
86714,76561198123712523,496920,Moirai,0.0
86715,SoltanRoseberg,324810,TOXIKK,4.0
86716,76561198123795656,220,Half-Life 2,437.0
86717,76561198123818534,340,Half-Life 2: Lost Coast,0.0
86718,76561198123847681,240,Counter-Strike: Source,3791.0
86719,76561198123886426,10,Counter-Strike,89.0
86720,76561198123888398,30,Day of Defeat,0.0
86721,76561198123944286,40,Deathmatch Classic,0.0
86722,76561198124023665,60,Ricochet,0.0
86723,pengwig,80,Counter-Strike: Condition Zero,204.0
86724,ethanbradberrry,100,Counter-Strike: Condition Zero Deleted Scenes,161.0
86725,76561198124134016,4000,Garry's Mod,8169.0
86726,76561198124152528,1250,Killing Floor,3615.0
86727,76561198124216524,35420,Killing Floor Mod: Defence Alliance 2,0.0
86728,76561198124272622,34900,Bad Rats,0.0
86729,Sonetelapone,23490,Tropico 3 - Steam Special Edition,0.0
86730,76561198124314353,43110,Metro 2033,757.0
86731,Cunt_Muffin69,31280,Poker Night at the Inventory,186.0
86732,76561198124333252,21100,F.E.A.R. 3,0.0
86733,76561198124372293,42910,Magicka,473.0
86734,spoder6921,620,Portal 2,220.0
86735,76561198124409474,20920,The Witcher 2: Assassins of Kings Enhanced Edition,475.0
86736,aussiefella993,105600,Terraria,42478.0
86737,76561198124423243,96100,Defy Gravity,0.0
86738,kurtling1,24240,PAYDAY: The Heist,2552.0
86739,counterkills,22380,Fallout: New Vegas,1221.0
86740,76561198124686858,37400,"Time Gentlemen, Please!",0.0
86741,moruera,37420,"Ben There, Dan That!",0.0
86742,kaneamos,113200,The Binding of Isaac,344.0
86743,f4t4l,730,Counter-Strike: Global Offensive,65321.0
86744,halonotlol,204360,Castle Crashers,948.0
86745,qrowid,219150,Hotline Miami,2545.0
86746,76561198124887863,205790,Dota 2 Test,0.0
86747,notkev,41000,Serious Sam HD: The First Encounter,0.0
86748,76561198124963212,41050,Serious Sam Classic: The First Encounter,0.0
86749,76561198124977868,41060,Serious Sam Classic: The Second Encounter,0.0
86750,bigaj1,41070,Serious Sam 3: BFE,234.0
86751,76561198125190563,111600,Serious Sam Double D XXL,0.0
86752,76561198125250352,200330,Serious Sam 3 Bonus Content,0.0
86753,76561198125270928,201480,Serious Sam: The Random Encounter,0.0
86754,gamelynch,204340,Serious Sam 2,0.0
86755,76561198125297403,227780,Serious Sam Classics: Revolution,0.0
86756,76561198125299131,219640,Chivalry: Medieval Warfare,937.0
86757,76561198125367758,232210,Patch testing for Chivalry,0.0
86758,Just_want_to_have_fun,55230,Saints Row: The Third,0.0
86759,76561198125401417,104700,Super Monday Night Combat,281.0
86760,76561198125409871,200210,Realm of the Mad God,21.0
86761,76561198125444660,202270,Leviathan: Warships,0.0
86762,Stingray703,72850,The Elder Scrolls V: Skyrim,14066.0
86763,jayzone1,224540,Ace of Spades,657.0
86764,Corzio,246300,Paranormal,0.0
86765,mrdexybru,218620,PAYDAY 2,44454.0
86766,billy152,206420,Saints Row IV,1391.0
86767,76561198125630574,252490,Rust,8979.0
86768,ActuallySevans,252950,Rocket League,678.0
86769,jshannon,49520,Borderlands 2,16219.0
86770,76561198125696168,211820,Starbound,4634.0
86771,76561198125700474,367540,Starbound - Unstable,0.0
86772,blad3rvoir,550,Left 4 Dead 2,1908.0
86773,76561198125715615,223530,Left 4 Dead 2 Beta,0.0
86774,76561198125761464,271590,Grand Theft Auto V,36182.0
86775,76561198125780191,273110,Counter-Strike Nexon: Zombies,0.0
86776,76561198125785597,274170,Hotline Miami 2: Wrong Number,4035.0
86777,76561198125802800,222880,Insurgency,518.0
86778,76561198125851546,282440,Quake Live,78.0
86779,misterwolfshanks,293180,Overcast - Walden and the Werewolf,0.0
86780,76561198126007245,35450,Rising Storm/Red Orchestra 2 Multiplayer,0.0
86781,76561198126111761,236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,6.0
86782,76561198126284016,286690,Metro 2033 Redux,203.0
86783,76561198126316651,287390,Metro: Last Light Redux,625.0
86784,76561198126395902,301480,GEARCRACK Arena,0.0
86785,officalBear_BOT,65790,Arma: Cold War Assault,0.0
86786,76561198126411101,303390,Dead Bits,0.0
86787,76561198126455145,304930,Unturned,374.0
86788,SomeRandomCarrot,63380,Sniper Elite V2,11.0
86789,rudeplayer,8980,Borderlands,1228.0
86790,76561198126593179,315260,Space Hack,0.0
86791,76561198126657634,6880,Just Cause,0.0
86792,76561198126719402,8190,Just Cause 2,1575.0
86793,76561198126909954,326960,Killing Floor - Toy Master,0.0
86794,76561198126914181,261640,Borderlands: The Pre-Sequel,751.0
86795,76561198127058502,211420,Dark Souls: Prepare to Die Edition,1.0
86796,76561198127058661,341190,Hotline Miami 2: Wrong Number Digital Comic,0.0
86797,76561198127065926,232090,Killing Floor 2,5994.0
86798,general_hook,232150,Killing Floor 2 - SDK,0.0
86799,proconsiparcy,363970,Clicker Heroes,0.0
86800,ggdhsr,374570,Kung Fury,0.0
86801,76561198127281688,253030,Race The Sun,0.0
86802,76561198127284002,15700,Oddworld: Abe's Oddysee,0.0
86803,76561198127341477,264240,CONSORTIUM,0.0
86804,76561198127346437,34270,SEGA Mega Drive & Genesis Classics,0.0
86805,76561198127357183,205230,Hell Yeah!,0.0
86806,76561198127369511,205950,Jet Set Radio,0.0
86807,wickedworld,4720,Condemned: Criminal Origins,0.0
86808,PerishNRot,203750,Binary Domain,0.0
86809,76561198127489966,359550,Tom Clancy's Rainbow Six Siege,7940.0
86810,76561198127514533,48000,LIMBO,0.0
86811,AMarioL,220,Half-Life 2,1894.0
86812,76561198127604824,340,Half-Life 2: Lost Coast,38.0
86813,76561198127613283,3910,Sid Meier's Civilization III: Complete,1.0
86814,Hahnee,4000,Garry's Mod,12173.0
86815,76561198127701185,4560,Company of Heroes,184.0
86816,76561198127722352,228200,Company of Heroes (New Steam Version),0.0
86817,76561198127753114,4700,Medieval II: Total War,19865.0
86818,76561198127799285,4760,Rome: Total War,1841.0
86819,76561198127801277,400,Portal,2501.0
86820,76561198127861529,420,Half-Life 2: Episode Two,9.0
86821,Lauder3,10500,Empire: Total War,1052.0
86822,ZZZZZzzzzzSLP,17460,Mass Effect,867.0
86823,76561198127984147,21800,Tom Clancy's EndWar,457.0
86824,angus_burger22,21760,World in Conflict,1082.0
86825,76561198128035021,21910,World in Conflict: Soviet Assault,1.0
86826,76561198128042989,26800,Braid,503.0
86827,76561198128074557,3590,Plants vs. Zombies: Game of the Year,6721.0
86828,76561198128089936,3720,Evil Genius,1491.0
86829,comingnow,6060,STAR WARS™ Battlefront™ II,1787.0
86830,76561198128158047,32370,STAR WARS™: Knights of the Old Republic™,1580.0
86831,76561198128220819,6020,STAR WARS™ Jedi Knight: Jedi Academy™,61.0
86832,76561198128295561,6030,STAR WARS™ Jedi Knight II: Jedi Outcast™,17.0
86833,OldCreeper,32380,STAR WARS™ Jedi Knight: Dark Forces II,267.0
86834,LaD3,32390,STAR WARS™ Jedi Knight: Mysteries of the Sith™,0.0
86835,Dr_Mund3,32400,STAR WARS™: Dark Forces,472.0
86836,TheOfficialMickey,24860,Battlefield 2,4167.0
86837,76561198128534052,20900,The Witcher: Enhanced Edition,1195.0
86838,76561198128552668,550,Left 4 Dead 2,793.0
86839,76561198128591695,223530,Left 4 Dead 2 Beta,0.0
86840,ibones677,22370,Fallout 3 - Game of the Year Edition,217.0
86841,TheWatchcat,40100,Supreme Commander 2,7892.0
86842,elizabethkat,34030,Napoleon: Total War,0.0
86843,76561198128775395,8190,Just Cause 2,13874.0
86844,76561198128784084,3900,Sid Meier's Civilization IV,431.0
86845,joelbowerman,3990,Sid Meier's Civilization IV: Warlords,0.0
86846,76561198128828975,8800,Sid Meier's Civilization IV: Beyond the Sword,93.0
86847,76561198128832023,16810,Sid Meier's Civilization IV: Colonization,1.0
86848,76561198128837115,34440,Sid Meier's Civilization IV,0.0
86849,76561198128842153,34450,Sid Meier's Civilization IV: Warlords,0.0
86850,eternaltacoz99,34460,Sid Meier's Civilization IV: Beyond the Sword,0.0
86851,lenskomartinez,32470,STAR WARS™ Empire at War: Gold Pack,1046.0
86852,76561198128929135,24780,SimCity 4 Deluxe,94.0
86853,76561198128952223,42960,Victoria II,17.0
86854,76561198129002125,8930,Sid Meier's Civilization V,43238.0
86855,76561198129035619,39500,Gothic 3,55.0
86856,76561198129089724,39510,Gothic II: Gold Edition,0.0
86857,76561198129147895,65540,Gothic,0.0
86858,iaintachikenbutiamashitplayer,12210,Grand Theft Auto IV,11.0
86859,76561198129279553,12220,Grand Theft Auto: Episodes from Liberty City,0.0
86860,76561198129326830,620,Portal 2,1488.0
86861,Grothie,34330,Total War: SHOGUN 2,92.0
86862,swayyyhd,32510,LEGO® Star Wars™ III: The Clone Wars™,7213.0
86863,76561198129341944,72200,Universe Sandbox,211.0
86864,Fr0sticlesOfficial,105600,Terraria,37.0
86865,76561198129409199,28050,Deus Ex: Human Revolution,2583.0
86866,ethan7788,48000,LIMBO,340.0
86867,Ikyouarecopyingme,9200,RAGE,389.0
86868,76561198129495290,113200,The Binding of Isaac,11.0
86869,vic20lol,102600,Orcs Must Die!,3015.0
86870,abyssdesire,72850,The Elder Scrolls V: Skyrim,35786.0
86871,AltyF4,205790,Dota 2 Test,0.0
86872,svaporwolfzs,105450,Age of Empires® III: Complete Collection,279.0
86873,giggtygoo,203770,Crusader Kings II,15137.0
86874,76561198129625642,22380,Fallout: New Vegas,19.0
86875,JesseIsGodd,204880,Sins of a Solar Empire: Rebellion,78.0
86876,lifeonhigh,204300,Awesomenauts,0.0
86877,Applecore39,10,Counter-Strike,0.0
86878,76215167417936782,80,Counter-Strike: Condition Zero,1.0
86879,76561198129806608,100,Counter-Strike: Condition Zero Deleted Scenes,0.0
86880,Anglagon,240,Counter-Strike: Source,384.0
86881,EchoXSilence,730,Counter-Strike: Global Offensive,429.0
86882,76561198129934361,208200,DOOM 3: BFG Edition,133.0
86883,76561198129939607,91600,Sanctum,48.0
86884,76561198130137478,220700,RPG Maker VX Ace,230.0
86885,SKR_UBZ,228280,Baldur's Gate: Enhanced Edition,618.0
86886,76561198130185764,8870,BioShock Infinite,1803.0
86887,76561198130188394,51100,Tactical Intervention,0.0
86888,chicka123,208090,Loadout,0.0
86889,76561198130267535,212500,The Lord of the Rings Online™,5926.0
86890,7896937982158,212800,Super Crate Box,355.0
86891,76561198130301169,218230,PlanetSide 2,1465.0
86892,76561198130313691,230410,Warframe,105.0
86893,76561198130453291,238070,Shadow Warrior Classic (1997),0.0
86894,76561198130525174,238260,Pinball Arcade,69.0
86895,hi1111,238960,Path of Exile,11.0
86896,BUNGOLE,248570,Toribash,0.0
86897,Aidosteezy,262410,World of Guns: Gun Disassembly,0.0
86898,76561198130579057,286100,You Have to Win the Game,0.0
86899,76561198130632311,42160,War of the Roses,0.0
86900,JusticeGA53,224260,No More Room in Hell,118.0
86901,76561198130721776,226320,Marvel Heroes 2016,44.0
86902,rstar42,239220,The Mighty Quest For Epic Loot,1.0
86903,76561198130874522,246280,Happy Wars,1.0
86904,geekmannerd,253710,theHunter,0.0
86905,76561198130951256,203250,Star Trek,14.0
86906,junaid_m_sam,221380,Age of Empires II: HD Edition,498.0
86907,mavelent,1500,Darwinia,1.0
86908,SebMcgill,1510,Uplink,2.0
86909,76561198131055980,1520,DEFCON,135.0
86910,76561198131096197,1530,Multiwinia,0.0
86911,76561198131172076,233450,Prison Architect,695.0
86912,76561198131181299,233470,Evoland,304.0
86913,76561198131259730,222750,Wargame: AirLand Battle,19.0
86914,76561198131323901,220200,Kerbal Space Program,119.0
86915,allanhammon,214950,Total War: ROME II - Emperor Edition,817.0
86916,76561198131370221,222480,Resident Evil Revelations / Biohazard Revelations,0.0
86917,76561198131370844,241600,Rogue Legacy,84.0
86918,76561198131383023,242920,Banished,111.0
86919,JUSTVSKATE,239820,Game Dev Tycoon,264.0
86920,76561198131395043,232810,Godus,177.0
86921,knightmaulL,422420,Godus Wars,0.0
86922,76561198131455587,250760,Shovel Knight,1460.0
86923,76561198131459436,251570,7 Days to Die,11.0
86924,Durpingman,252490,Rust,29.0
86925,76561198131557668,245470,Democracy 3,456.0
86926,Taguchi_Atom,263760,Turbo Dismount,105.0
86927,76561198131639704,264200,One Finger Death Punch,991.0
86928,76561198131667335,265930,Goat Simulator,301.0
86929,76561198131675085,266840,Age of Mythology: Extended Edition,790.0
86930,Kyubi99,211820,Starbound,1465.0
86931,GhostBrasil,367540,Starbound - Unstable,0.0
86932,76561198131924234,230230,Divinity: Original Sin (Classic),2932.0
86933,76561198131937518,373420,Divinity: Original Sin Enhanced Edition,0.0
86934,hayda123,235900,RPG Maker XP,0.0
86935,76561198132019813,270370,Lambda Wars Beta,26.0
86936,76561198132039660,319060,Lambda Wars Dedicated Server,0.0
86937,76561198132042250,271590,Grand Theft Auto V,407.0
86938,padyay2,273110,Counter-Strike Nexon: Zombies,0.0
86939,cassiexDD,278460,Skyborn,0.0
86940,76561198132083512,246620,Plague Inc: Evolved,2396.0
86941,76561198132106124,254700,resident evil 4 / biohazard 4,2073.0
86942,76561198132204436,285580,ACE - Arena: Cyber Evolution,0.0
86943,solowebnv,287450,Rise of Nations: Extended Edition,990.0
86944,76561198132273399,290460,Legionwood 2: Rise of the Eternal's Realm,0.0
86945,76561198132279730,241930,Middle-earth: Shadow of Mordor,3621.0
86946,76561198132331725,286160,Tabletop Simulator,17.0
86947,76561198132422785,300540,Sweet Lily Dreams,0.0
86948,76561198132512032,301520,Robocraft,0.0
86949,proffesorcroc,244160,Homeworld Remastered Collection,404.0
86950,76561198132624943,304930,Unturned,0.0
86951,76561198132637732,224600,Defiance,0.0
86952,76561198132658113,306830,Zombies Monsters Robots,0.0
86953,76561198132678570,291480,Warface,0.0
86954,76561198132730100,312990,The Expendabros,0.0
86955,76561198132768592,227940,Heroes & Generals,0.0
86956,robertgabriel,314280,The Forgotten Ones,0.0
86957,76561198132794922,257630,Blast Em!,0.0
86958,76561198132859612,21690,Resident Evil 5 / Biohazard 5,0.0
86959,inm588585,236850,Europa Universalis IV,60597.0
86960,Ma5terEthan,238590,Loadout Campaign Beta,0.0
86961,76561198132943879,268050,The Evil Within,90.0
86962,76561198132970314,333930,Dirty Bomb,0.0
86963,76561198133039887,257510,The Talos Principle,631.0
86964,76561198133084198,346900,AdVenture Capitalist,28.0
86965,76561198133180878,291650,Pillars of Eternity,1077.0
86966,soulruler,355250,STAR WARS™: TIE Fighter Special Edition,1.0
86967,issepol,201810,Wolfenstein: The New Order,680.0
86968,76561198133288603,350080,Wolfenstein: The Old Blood ,368.0
86969,76561198133303929,255710,Cities: Skylines,396.0
86970,76561198133319761,356310,METAL SLUG DEFENSE,0.0
86971,conzpi_ef,365720,Skyrim Script Extender (SKSE),1.0
86972,reverse_me,292030,The Witcher 3: Wild Hunt,6555.0
86973,76561198133455197,377160,Fallout 4,1089.0
86974,76561198133490142,3920,Sid Meier's Pirates!,0.0
86975,76561198133514818,200510,XCOM: Enemy Unknown,1316.0
86976,76561198133543733,244070,Sid Meier's Ace Patrol,0.0
86977,MRSDT,244090,Sid Meier's Ace Patrol: Pacific Skies,0.0
86978,stephyb17,282210,Sid Meier's Starships,0.0
86979,76561198133637161,65980,Sid Meier's Civilization: Beyond Earth,2671.0
86980,76561198133782210,7650,X-COM: Terror from the Deep,0.0
86981,xoeairrr,7660,X-COM: Apocalypse,0.0
86982,76561198134104596,7730,X-COM: Interceptor,0.0
86983,76561198134139139,7760,X-COM: UFO Defense,17.0
86984,salthesquirrel,7770,X-COM: Enforcer,0.0
86985,76561198134165301,364360,Total War: WARHAMMER,150.0
86986,76561198134275560,281990,Stellaris,2748.0
86987,76561198134287006,394360,Hearts of Iron IV,559.0
86988,76561198134334967,4000,Garry's Mod,27872.0
86989,76561198134341792,10090,Call of Duty: World at War,264.0
86990,76561198134443418,550,Left 4 Dead 2,24530.0
86991,76561198134453088,223530,Left 4 Dead 2 Beta,18.0
86992,sfffsfsfsfsf,8190,Just Cause 2,3958.0
86993,76561198134558446,8930,Sid Meier's Civilization V,4783.0
86994,xX_Z4N_Xx,105600,Terraria,22507.0
