,genres,app_name,price_x,item_id,developer,user_id,playtime_forever,recommend,sentiment_analysis,genres_encoded
117258,"Free to Play, Massively Multiplayer, RPG",Ragnarok Online,0,215100,Gravity Interactive,76561198101648152,161.0,True,2,237
117270,"Adventure, Indie",Journey of a Roach,9.99,255300,"Koboldgames,Daedalic Entertainment",76561197965380720,35.0,True,2,171
117272,"Free to Play, Simulation",Pinball Arcade,Free,238260,FarSight Studios,76561198079018965,45.0,True,1,245
117290,Action,PAC-MAN™ and the Ghostly Adventures,19.99,239720,NAMCO BANDAI Games,76561198093299560,16.0,True,2,0
117292,Racing,Truck Racer,9.99,256070,Kylotonn Entertainment,76561198069189057,567.0,True,2,277
117293,"Casual, Indie, Simulation, Sports, Strategy",Pool Nation,9.99,254440,Cherry Pop Games,p9359o3678657084507384650274,110.0,False,0,211
117302,"Simulation, Strategy",Stronghold HD,5.99,40950,FireFly Studios,76561198036195425,15.0,True,2,283
117310,"Simulation, Strategy",Stronghold Crusader HD,9.99,40970,FireFly Studios,76561198088359844,115.0,True,2,283
117328,"Action, Adventure, Indie, RPG",Eldritch,14.99,252630,Minor Key Games,76561198069243170,37.0,True,2,35
117348,Simulation,Skyscraper Simulator,3.99,252910,"United Independent Entertainment GmbH,Actalogic",76561198060064036,97.0,True,2,281
117349,"Action, Adventure",LEGO® Marvel™ Super Heroes,19.99,249130,Traveller's Tales,greendieno,243.0,True,1,1
117499,"Action, Adventure, Indie, RPG",FORCED: Slightly Better Edition,14.99,249990,BetaDwarf,76561198087521033,79.0,True,0,35
117539,"Action, Adventure",ENSLAVED™: Odyssey to the West™ Premium Edition,19.99,245280,Ninja Theory,uhhallo,236.0,True,2,1
117545,"Action, Adventure",NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,19.99,234670,CyberConnect2 Co. Ltd.,ias19112000,33.0,True,2,1
117617,"Action, Adventure",Batman™: Arkham Origins,19.99,209000,"WB Games Montreal,Splash Damage",76561198080015704,1412.0,True,2,1
117892,"Adventure, Casual, Indie",Nihilumbra,7.99,252670,BeautiFun Games,AnTVAssassin,332.0,True,2,153
117894,"Casual, Indie",Tetrobot and Co.,9.99,235980,Swing Swing Submarine,ObamaHasEbola,144.0,True,2,204
117896,"Indie, Simulation, Strategy",Democracy 3,24.99,245470,Positech Games,2768820078,246.0,False,1,267
118012,"Indie, RPG, Strategy",Talisman: Prologue,6.99,258200,Nomad Games,76561198085788881,195.0,True,2,259
118018,"Action, Adventure, Indie",Megabyte Punch,14.99,248550,Team Reptile,SMILE_111,134.0,True,2,28
118022,"Action, Adventure, Indie",Day One : Garry's Incident,2.99,242800,Wild Games Studio,Mackus1011,55.0,False,0,28
118058,"Action, Adventure",Shadow Warrior,39.99,233130,Flying Wild Hog,76561198070149038,116.0,True,0,1
118238,"Adventure, Casual, Indie, RPG",Dysfunctional Systems: Learning to Manage Chaos,4.99,248800,Dischan Media,76561198066815460,547.0,True,2,154
118241,Strategy,World War III: Black Gold,4.99,254080,Reality Pump,Rakrent,7.0,False,0,287
118243,"Adventure, Indie",The Inner World,14.99,251430,Studio Fizbin,76561198089540481,126.0,True,2,171
118245,RPG,Enclave,4.99,253980,Starbreeze,76561198047697394,55.0,False,0,273
118314,Indie,Knock-knock,9.99,250380,Ice-Pick Lodge,ctux496,108.0,True,2,249
118315,"Indie, RPG, Strategy",Bionic Dues,9.99,238910,"Arcen Games, LLC",blackviper8881,1.0,True,2,259
118323,"Action, Indie, Simulation, Strategy","Cook, Serve, Delicious!",9.99,247020,Vertigo Gaming Inc.,Swish0009,90.0,False,1,123
118395,"Free to Play, Simulation",Rise of Flight United,0,244050,777 Studios,76561198053306375,1.0,False,0,245
118407,"Action, Adventure, Indie",Amnesia: A Machine for Pigs,19.99,239200,The Chinese Room,DexterJettster,170.0,False,2,28
118462,"Action, Simulation, Strategy",Arma 3,39.99,107410,Bohemia Interactive,76561198055262214,67.0,True,2,138
119398,"Action, Adventure, Indie",Volgarr the Viking,9.99,247240,Crazy Viking Studios,76561198082888099,9.0,True,2,28
119407,Action,THE KING OF FIGHTERS XIII STEAM EDITION,19.99,222940,SNK CORPORATION,76561198046740784,819.0,True,2,0
119431,Strategy,Total War™: ROME II - Emperor Edition,59.95,214950,Creative Assembly,DatBoiOShitWhaddup,869.0,True,2,287
119815,"Adventure, Indie",Gone Home,14.99,232430,Fullbright,76561198088927034,168.0,True,2,171
119905,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,14.99,225080,Starbreeze Studios AB,76561198067018810,74.0,True,2,28
119953,"Indie, Simulation, Strategy",Unholy Heights,3.99,249330,Petit Depotto,76561198055866052,1709.0,True,2,267
119963,Indie,Hate Plus,9.99,239700,Love Conquers All Games,76561197975995773,546.0,True,2,249
119964,Action,The Bureau: XCOM Declassified,19.99,65930,2K Marin,76561198018479073,954.0,True,0,0
120048,"Action, Adventure",Saints Row IV,14.99,206420,Deep Silver Volition,76561198082020576,1943.0,True,2,1
121068,"Action, Indie",Divekick,4.99,244730,"Iron Galaxy Studios, LLC",thatonelonelyguy,130.0,False,2,102
121110,"Action, Adventure",Tom Clancy’s Splinter Cell Blacklist,29.99,235600,Ubisoft Toronto,76561198038836777,1434.0,True,2,1
121222,"Action, Indie",Skullgirls,9.99,245170,Lab Zero Games,infamouscharles,107.0,False,0,102
121386,"Adventure, Indie","Papers, Please",9.99,239030,3909,DemonicWolvz,194.0,True,2,171
121801,"Action, Adventure, Indie",Guacamelee! Gold Edition,14.99,214770,DrinkBox Studios,76561198030943851,101.0,True,1,28
121867,"Simulation, Strategy",Europa Universalis IV,39.99,236850,Paradox Development Studio,GGargula,89.0,True,2,283
122023,"Action, Indie",Guncraft,14.99,241720,Exato Games Studio,76561198061257862,2087.0,True,2,102
122055,"Action, Adventure, Indie, RPG",Hammerwatch,9.99,239070,Crackshell,76561198061039007,80.0,True,0,35
122199,"Action, Indie",Teleglitch: Die More Edition,12.99,234390,Test3 Projects,76561198095380303,55.0,True,1,102
122313,Strategy,Magic 2014 — Duels of the Planeswalkers,9.99,213850,Stainless Games,ayylmaokai420,1161.0,True,1,287
122355,"Action, Indie, RPG",Rogue Legacy,14.99,241600,Cellar Door Games,76561198188979775,73.0,True,2,107
122529,"Action, Indie, RPG, Simulation, Early Access",Interstellar Marines,9.99,236370,Zero Point Software,McMonocle,496.0,True,2,110
122639,"Racing, Sports",TrackMania² Stadium,9.99,232910,Nadeo,Type-kyun,719.0,True,2,280
122675,"Action, Adventure",Magrunner: Dark Pulse,9.99,209630,Frogwares,hyperwes,643.0,False,0,1
122676,"Adventure, Indie",The Night of the Rabbit,19.99,230820,Daedalic Entertainment,76561198078395482,27.0,True,2,171
122677,Strategy,Wargame: Airland Battle,19.99,222750,Eugen Systems,76561198041034225,1063.0,True,0,287
122752,"Action, Adventure, Indie",The Swapper,14.99,231160,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",76561198042389215,59.0,True,2,28
122802,"Indie, RPG, Strategy",Fallen Enchantress: Legendary Heroes,24.99,228260,Stardock Entertainment,archiegaming,393.0,False,2,259
122808,"Action, Adventure, Indie, RPG",The Incredible Adventures of Van Helsing,14.99,215530,NeocoreGames,76561198007825455,77.0,True,1,35
122880,"Indie, Simulation, Strategy",Skyward Collapse,4.99,238890,"Arcen Games, LLC",13245456456345234234,125.0,True,2,267
122882,"Action, Adventure, Indie, RPG",Dust: An Elysian Tail,14.99,236090,Humble Hearts LLC,alexms69,73.0,True,2,35
122999,"Action, Indie, Racing",Rush Bros.,9.99,234490,XYLA Entertainment,mestuajix2,157.0,False,2,114
123019,Action,Call of Juarez® Gunslinger,14.99,204450,Techland,76561198097333029,241.0,True,2,0
123133,"Action, Indie, Strategy",Gunpoint,9.99,206190,Suspicious Developments,76561198073725626,355.0,True,2,126
123408,"Racing, Sports",GRID 2,29.99,44350,"Codemasters Racing,Feral Interactive (Mac)",Illuminutter,18.0,True,1,280
123508,"Casual, Indie, Strategy",Super Sanctum TD,4.99,235250,Coffee Stain Studios,rotflmaoman,63.0,True,0,213
123536,"Action, RPG",System Shock 2,9.99,238210,"Irrational Games,Looking Glass Studios",76561198099724944,52.0,True,2,130
123570,"Action, Indie, Strategy",Anomaly 2,14.99,236730,11 bit studios,darrenfordfalcon,53.0,True,2,126
123579,"Action, Indie, Simulation",Receiver,4.99,234190,Wolfire Games,cahyaong,200.0,True,2,120
123799,"Action, Casual, Indie, Strategy",Jack Lumber,4.99,220900,Owlchemy Labs,76561198088538797,47.0,True,1,71
123809,"Action, Indie",Strike Suit Infinity,6.99,234160,Born Ready Games Ltd.,76561198032376223,133.0,True,0,102
123829,Indie,FEZ,9.99,224760,Polytron Corporation,76561198051638090,73.0,True,2,249
124045,"Action, Adventure",Far Cry 3 - Blood Dragon,14.99,233270,Ubisoft Montreal,76561198020928326,75.0,True,1,1
124265,"Free to Play, Massively Multiplayer, RPG",Ragnarok Online 2,0,231060,"Gravity, Inc.",76561197979807541,3.0,False,1,237
124325,"Casual, Indie, Racing",Mini Motor Racing EVO,4.99,209520,The Binary Mill,qlorplox,67.0,True,2,208
124326,"Action, Adventure, Casual, Indie, Strategy",Monaco: What's Yours Is Mine,14.99,113020,Pocketwatch Games,76561198072861800,116.0,True,2,16
124666,"Action, Adventure, Indie",Cry of Fear,Free,223710,Team Psykskallar,76561198068085433,997.0,True,1,28
125212,"Adventure, Indie",Anna - Extended Edition,9.99,217690,Dreampainters,76561198075444114,58.0,True,1,171
125230,"Action, Adventure, Indie",La-Mulana,14.99,230700,NIGORO,76561198083026109,339.0,False,0,28
125240,"Action, Adventure, Indie, RPG",ORION: Prelude,0.99,104900,"Trek Industries, Inc",76561198187212131,120.0,True,2,35
126206,"Adventure, Indie",Starseed Pilgrim,5.99,230980,Droqen,ZeikoJoestar,5.0,False,1,171
126212,Action,Sacred Citadel,9.99,207930,Southend,76561198028890018,60.0,True,2,0
126216,Strategy,Age of Empires II HD,19.99,221380,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",brodo764,182.0,True,1,287
127122,Action,ShootMania Storm,19.99,229870,Nadeo,76561198087543295,629.0,False,2,0
127124,Simulation,Bridge Project,19.99,232950,Halycon Media GmbH &amp; Co. KG,76561198070147788,311.0,True,2,281
127130,"Simulation, Strategy",Cities in Motion 2,19.99,225420,Colossal Order Ltd.,76561198047185525,84.0,True,2,283
127147,"Action, Free to Play",Warframe,0,230410,Digital Extremes,76561198083468887,1381.0,True,2,74
129529,Action,BioShock Infinite,29.99,8870,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",76561198092244787,2084.0,True,2,0
130259,Indie,DLC Quest,2.99,230050,Going Loud Studios,76561198075871336,30.0,True,1,249
130349,"Action, Indie",Ultratron,9.99,219190,Puppygames,76561198007041072,75.0,True,2,102
130355,Strategy,Worms Armageddon,14.99,217200,Team17 Digital Ltd,76561198092367387,2.0,True,1,287
130381,"Indie, Strategy",Organ Trail: Director's Cut,4.99,233740,The Men Who Wear Many Hats,ArcticTek,169.0,False,2,270
130417,Casual,Angry Birds Space,4.99,210550,Rovio Entertainment Ltd,Machow,4.0,False,2,190
130425,"Indie, Simulation",Euro Truck Simulator,4.99,232010,SCS Software,76561198076076634,577.0,False,1,263
130485,Action,Sniper: Ghost Warrior 2,9.99,34870,City Interactive,CHIKENberry,107.0,False,2,0
130650,"Free to Play, Massively Multiplayer",Dungeon-Party,0,215870,Cyanide Studio,Saephin,31.0,True,2,236
130653,"Action, Indie",BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,14.99,218060,Gaijin Games,76561198012909706,185.0,True,2,102
130745,"Racing, Sports",TrackMania² Canyon,19.99,228760,Nadeo,mrflyingtortoise,293.0,False,0,280
130765,"Action, Free to Play, Massively Multiplayer, Simulation",Star Conflict,0,212070,Star Gem Inc.,76561198104404617,1635.0,True,0,95
131045,"Free to Play, Indie, Massively Multiplayer, RPG",Champions of Regnum,0,222520,NGD Studios,76561198009885284,99.0,True,2,227
131055,Action,Sniper Elite: Nazi Zombie Army,14.99,227100,Rebellion,76561198095945803,139.0,True,0,0
131230,"Action, Adventure",Tomb Raider,19.99,203160,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",76561198040530605,1142.0,True,2,1
131890,Action,The Showdown Effect,9.99,204080,Arrowhead Game Studios,76561198071475367,152.0,False,0,0
132006,"Action, Simulation, Strategy",Arma II: DayZ Mod,49.99,224580,Bohemia Interactive,gillinator,68.0,True,2,138
132726,"Casual, Indie, Strategy",The Bridge,9.99,204240,"Ty Taylor and Mario Castañeda,The Quantum Astrophysicists Guild",genralzod,42.0,True,2,213
132738,"Free to Play, Indie, RPG, Strategy",The Banner Saga: Factions,0,219340,Stoic,76561197983254661,15.0,True,2,230
132745,"Action, Adventure, Strategy",Brutal Legend,14.99,225260,Double Fine Productions,XABLAUziitu,436.0,True,2,51
132961,"Free to Play, Racing, Simulation, Sports",RaceRoom Racing Experience,160.91,211500,Sector3 Studios,76561198139551265,2.0,False,1,244
133091,"Action, Adventure, RPG",Ys I & II Chronicles+,14.99,223810,Nihon Falcom,62568973,370.0,True,1,47
133093,Strategy,Impire,19.99,202130,Cyanide Montreal,cybja,329.0,False,0,287
133095,"Adventure, Casual, Indie",Proteus,9.99,219680,Ed Key and David Kanaga,kowala913,50.0,False,0,153
133135,"Racing, Sports",Sonic & All-Stars Racing Transformed,19.99,212480,Sumo Digital,76561198027831921,107.0,True,2,280
133234,"Adventure, Indie",Antichamber,19.99,219890,Alexander Bruce,r3ap3r78,80.0,True,2,171
133459,"Simulation, Strategy",Omerta - City of Gangsters,14.99,208520,Haemimont Games,poooooooooon,535.0,True,2,283
133466,"Action, Casual, Indie, RPG","10,000,000",4.99,227580,EightyEightGames,76561198050590067,405.0,True,2,64
133494,"Indie, Simulation",Euro Truck Simulator 2,19.99,227300,SCS Software,ARRIVE,551.0,True,2,263
133770,"RPG, Strategy",Baldur's Gate: Enhanced Edition,19.99,228280,Beamdog,AVATAR715,905.0,True,2,276
133812,"Action, Free to Play, Massively Multiplayer, RPG",Dragon Nest,0,11610,Eyedentity Games Inc.,76561198052921692,1.0,True,2,90
133904,"Action, Indie",Ace of Spades: Battle Builder,14.99,224540,Jagex Limited,76561198202329564,83.0,True,0,102
134750,"Action, Adventure, Indie",Waking Mars,9.99,227200,Tiger Style,Skydogsgaming,372.0,True,2,28
134755,"Action, Adventure, Indie",Party of Sin,5.99,212700,Crankshaft Games,ReturnedAlice,21.0,True,0,28
134756,"Action, Indie, RPG",Dead Pixels,2.99,222980,CSR-Studios,yoshipowerz,169.0,True,1,107
134816,"Design &amp; Illustration, Web Publishing",RPG Maker VX Ace,69.99,220700,KADOKAWA,AusRicho,21.0,True,2,221
134856,"Action, Adventure",Far Cry 3,19.99,220240,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",76561197990792016,182.0,True,2,1
135666,"Action, Indie",Super Hexagon,2.99,221640,Terry Cavanagh,operationblueberry,21.0,True,2,102
135962,"Action, Adventure",LEGO The Lord of the Rings,19.99,214510,Traveller's Tales,Tonmonkeyla,801.0,True,2,1
135982,"Action, Adventure",Tomb Raider I,6.99,224960,Core Design,76561198027553251,1359.0,True,2,1
136008,"Action, Adventure",Tomb Raider II,6.99,225300,Core Design,76561198066582913,17.0,True,2,1
136013,"Adventure, Casual, Indie",Little Inferno,9.99,221260,Tomorrow Corporation,76561198058470510,142.0,True,2,153
136184,Action,Sonic Adventure 2,9.99,213610,SEGA,76561198006124408,722.0,True,1,0
136196,"Adventure, Casual, Strategy",Scribblenauts Unlimited,19.99,218680,5th Cell Media,711armageddoncarmageddon,195.0,True,2,162
136631,Action,Hitman: Absolution™,19.99,203140,"Io-Interactive A/S,Feral Interactive (Mac)",76561198099625419,227.0,True,2,0
137221,"Action, Free to Play, Massively Multiplayer",PlanetSide 2,0,218230,Daybreak Game Company,Fluxxyz,51.0,False,0,89
139039,Adventure,Assassin’s Creed® III,19.99,208480,Ubisoft Montreal,76561198052040052,67.0,True,2,144
139219,Indie,Thomas Was Alone,9.99,220780,Bithell Games,AndyPandy44,89.0,True,2,249
139354,"Indie, RPG, Simulation, Strategy",Towns,14.99,221020,"Xavi Canal, Ben Palgi",funnysuntadm,12.0,True,1,257
139410,"Adventure, Indie",Cherry Tree High Comedy Club,7.99,214610,773,76561197983495958,91.0,True,2,171
139414,"Action, Free to Play, Indie, Strategy, Early Access",AirMech Strike,0,206500,Carbon Games,davidbrowieh,288.0,True,2,88
139882,"Indie, RPG, Strategy",Defender's Quest: Valley of the Forgotten (DX edition),14.99,218410,"Level Up Labs, LLC",76561198088802064,132.0,True,2,259
139885,"Action, Indie, Strategy",Natural Selection 2,9.99,4920,Unknown Worlds Entertainment,76561198055326484,103.0,True,2,126
140533,Action,Painkiller Hell & Damnation,19.99,214870,The Farm 51,76561197980751730,135.0,True,1,0
140599,"Adventure, Indie",Pid,9.99,218740,Might and Delight,H0m0-101,29.0,True,2,171
140623,"Action, Indie",Cargo Commander,4.99,220460,Serious Brew,dcl97inmyheart,380.0,True,2,102
140629,"Action, Adventure, Indie",Deadlight,14.99,211400,"Tequila Works, S.L.",Gameska94,118.0,True,1,28
140739,"RPG, Strategy",King's Bounty: Warriors of the North,9.99,203350,1C-SoftClub,76561198090428331,422.0,True,2,276
140742,"Action, Adventure, Indie",Lucius,9.99,218640,Shiver Games,AlpacaRevolution,122.0,True,2,28
140814,"Action, Adventure",Viking: Battle for Asgard,14.99,211160,"Creative Assembly, PC Port - Hardlight",ShadowBall4011,1.0,False,0,1
140840,"Action, Indie, Racing",Zombie Driver HD,9.99,220820,Exor Studios,76561198025793281,80.0,True,1,114
140854,"Casual, Free to Play, Indie, Strategy",Dwarfs - F2P,0,213650,Power of 2,MikuLoverHachune,328.0,True,0,198
140986,"Action, Indie",Chivalry: Medieval Warfare,24.99,219640,Torn Banner Studios,Budddly,339.0,True,2,102
142402,"Action, Adventure, Indie",Mark of the Ninja,14.99,214560,Klei Entertainment,76561198071952798,268.0,True,2,28
142612,Strategy,Worms Revolution,14.99,200170,Team17 Digital Ltd,76561198059302821,76.0,True,2,287
142688,"Indie, Simulation, Strategy",Democracy 2,19.99,218040,Positech Games,76561198048121021,1.0,False,2,267
142689,"Action, RPG",Of Orcs And Men,14.99,216910,Cyanide Studio - Spiders Studios,76561198033691988,37.0,True,2,130
142692,"Action, RPG",R.A.W. Realms of Ancient War,14.99,209730,Wizarbox,mouthtoass,22.0,False,2,130
142700,"Sports, Strategy",Blood Bowl: Chaos Edition,14.99,216890,Cyanide Studios,not_a_weeaboo,740.0,True,0,286
142716,"Action, Strategy",Arena Wars 2,3.99,207730,ExDream GmbH,Highpancake,14.0,True,2,139
142719,"Action, Adventure, Indie",McPixel,4.99,220860,Sos,76561198058836921,219.0,False,2,28
142904,"Action, Adventure",Dishonored,9.99,205100,Arkane Studios,de_Butl3r,1429.0,True,2,1
143412,"Action, Adventure, Casual, Indie, RPG",Castle Crashers®,14.99,204360,The Behemoth,smegmyfoodle,114.0,True,2,11
144148,"Action, Casual, RPG",Half Minute Hero: Super Mega Neo Climax Ultimate Boy,9.99,214830,Opus,76561198051027753,4.0,True,2,72
144211,Action,Call of Duty: Black Ops - Mac Edition,39.99,214630,Aspyr,Kurtle-kun,9.0,True,2,0
144215,"Action, Adventure, Indie, RPG",Torchlight II,19.99,200710,Runic Games,L1J1N,459.0,True,2,35
144703,Strategy,XCOM: Enemy Unknown,29.99,200510,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",Sanctus94,3478.0,True,2,287
145231,"Action, Free to Play, Massively Multiplayer, RPG",Continent of the Ninth Seal,0,212390,Cloud 9 Studio,jasoma,64.0,True,2,90
145237,"Indie, Simulation, Strategy",FTL: Faster Than Light,9.99,212680,Subset Games,jonasdbomb,500.0,True,0,267
145889,"Action, RPG",Borderlands 2,19.99,49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",Bluezap1,1303.0,True,1,130
147875,"Racing, Simulation, Sports",F1 2012™,19.99,208500,Codemasters Birmingham,curlybob619,29.0,True,2,279
147878,"Adventure, Indie, Strategy",The Basement Collection,3.99,214790,"Edmund McMillen,Tyler Glaiel",piovani,28.0,True,2,182
147892,"Adventure, Indie",Home,2.99,215670,Benjamin Rivers Inc.,darkking2098,13.0,True,2,171
147914,"Action, Indie, Strategy",Spirits,3.99,210170,Spaces of Play,76561198070562355,10.0,True,2,126
147916,"Action, Adventure",I Am Alive,14.99,214250,Ubisoft  Shanghaï,76561198068534077,243.0,False,0,1
147931,"Action, RPG",DARK SOULS™: Prepare To Die™ Edition,19.99,211420,FromSoftware,BushyGoom,15.0,True,1,130
148579,"Action, Indie, Strategy",Tiny Troopers,4.99,216110,Kukouri,76561198085256018,18.0,True,2,126
148591,"Action, Indie",They Bleed Pixels,9.99,211260,Spooky Squid Games Inc.,76561198041993527,131.0,True,0,102
148609,"Action, Free to Play, Indie",Super Crate Box,0,212800,Vlambeer,NJFV,51.0,True,2,76
148789,"Action, Free to Play",Gotham City Impostors Free to Play,0,206210,"Monolith Productions, Inc.",76561198075635048,44.0,True,2,74
149203,"Adventure, Indie, Casual",Thirty Flights of Loving,4.99,214700,Blendo Games,76561197973219617,106.0,True,1,172
149231,"Action, Casual, Indie",Symphony,8.99,207750,Empty Clip Studios,76561198063276529,32.0,True,2,63
149241,"Adventure, Indie",Deponia,9.99,214340,Daedalic Entertainment,MrPommy,221.0,True,0,171
149277,"Adventure, Casual, Indie",Unmechanical,9.99,211180,Talawa Games,76561198045349333,73.0,True,2,153
149278,"Indie, Casual",English Country Tune,4.99,207570,increpare games,lucamaster5901,77.0,True,2,250
149292,"Casual, Free to Play, Massively Multiplayer, RPG",MapleStory,0,216150,Nexon,lucassakae,508.0,True,2,200
149574,"Action, Free to Play, Indie, Strategy",Awesomenauts - the 2D moba,0,204300,Ronimo Games,76561198018840908,499.0,True,2,87
150300,Action,Inversion™,9.99,212410,Saber Interactive,76561198061414696,14.0,True,2,0
150301,"Action, Indie, Strategy",Orcs Must Die! 2,14.99,201790,Robot Entertainment,76561198068935240,406.0,True,2,126
150745,"Action, Adventure",Prototype 2,39.99,115320,Radical Entertainment,WildernessJulyan,552.0,True,0,1
150796,"Action, Indie",Kung Fu Strike - The Warrior's Rise,9.99,212030,Qooc Software,76561198071040912,125.0,True,2,102
150802,"Action, Free to Play",Blacklight: Retribution,0,209870,Hardsuit Labs,GiBaPEzLife,623.0,True,2,74
151690,Strategy,Endless Space® - Collection,19.99,208140,AMPLITUDE Studios,lupintime,72.0,True,0,287
151786,Indie,Adventures of Shuggy,4.99,211440,Smudged Cat Games Ltd,76561198036004633,31.0,False,0,249
151801,Indie,Tiny and Big: Grandpa's Leftovers,9.99,205910,Black Pants Studio,EclipseProduction,191.0,True,2,249
151820,Strategy,Magic: The Gathering - Duels of the Planeswalkers 2013,9.99,97330,Stainless Games,animereviewguy,595.0,True,2,287
151850,"Action, RPG",Game of Thrones,14.99,208730,Cyanide Studios,76561197991766223,2.0,False,1,130
151882,"Action, Adventure",Spec Ops: The Line,29.99,50300,Yager Development,76561198073784601,296.0,True,2,1
152078,"Indie, Strategy",Sins of a Solar Empire®: Rebellion,39.99,204880,"Ironclad Games,Stardock Entertainment",imbackbbs,903.0,True,2,270
152186,"Action, Simulation, Strategy",Iron Front: Digital War Edition,14.99,91330,"X1 Software,AWAR",tiwizo,422.0,True,2,138
152196,"Simulation, Strategy",Stronghold 3 Gold,29.99,47400,FireFly Studios,Reaganomical,129.0,True,0,283
152240,Action,Conflict Desert Storm™,6.99,211780,Pivotal Games,76561198092022439,47.0,True,2,0
152241,"Action, Adventure",Alan Wake's American Nightmare,9.99,202750,Remedy Entertainment,76561198007165405,439.0,False,2,1
152280,"Action, Simulation",Thief™ II: The Metal Age,6.99,211740,Looking Glass Studios,76561197974804604,4.0,True,2,137
152285,"Action, Simulation",Thief™ Gold,6.99,211600,Looking Glass Studios,chickenlegs1212,48.0,True,2,137
152317,"Strategy, Indie, Casual",Fieldrunners,4.99,209690,Subatomic Studios LLC,lukewarmusb,115.0,True,1,289
152319,"Action, Simulation, Strategy",Port Royale 3,14.99,205610,Gaming Minds,76561198046844795,102.0,True,2,138
152323,"Adventure, Casual, Indie",Botanicula,9.99,207690,Amanita Design,Karanoug,257.0,True,2,153
152333,"Action, Adventure, Indie",Dynamite Jack,9.99,202730,"Hassey Enterprises, Inc.",76561197970651868,11.0,True,2,28
152339,Action,Nexuiz,9.99,96800,IllFonic,76561198092104105,19.0,True,2,0
152356,"Adventure, Casual, Indie",The Dream Machine: Chapter 1 & 2,3.99,94300,Cockroach Inc.,76561198011303167,1.0,True,2,153
152357,Adventure,Sonic the Hedgehog 4 - Episode II,9.99,203650,SEGA,n3kogamer,297.0,True,2,144
152360,"Adventure, Indie, Casual",MacGuffin's Curse,9.99,58230,Brawsome,97263354,37.0,True,2,172
152362,"Action, Adventure",Blades of Time,9.99,208670,Gaijin Entertainment Corporation,76561198005223393,99.0,True,2,1
152367,"Action, Adventure, Indie, RPG, Simulation",Lone Survivor: The Director's Cut,14.99,209830,Jasper Byrne,76561198064622636,1.0,True,2,37
152399,Adventure,The Walking Dead,24.99,207610,Telltale Games,CatsWhale,798.0,True,0,144
152663,Strategy,Warlock - Master of the Arcane,24.99,203630,Ino-Co Plus,76561198059129295,124.0,True,2,287
152681,"Adventure, Indie, RPG",Legend of Grimrock,14.99,207170,Almost Human Games,kryptonizeHD,58.0,True,2,175
152744,"Adventure, Indie",Superbrothers: Sword & Sworcery EP,7.99,204060,"Capybara,Superbrothers,Jim Guthrie",ShrikeShrikeShrikeShrikeShrike,24.0,True,2,171
152758,RPG,The Witcher 2: Assassins of Kings Enhanced Edition,19.99,20920,CD PROJEKT RED,possessioniskey,1343.0,True,2,273
153398,"Action, Adventure, Indie",Insanely Twisted Shadow Planet,14.99,205730,Shadow Planet Productions,JustIcey,94.0,True,0,28
153403,"Free to Play, Action, Strategy, Indie, Sports",Super MNC,0,104700,Uber Entertainment,Xx-Woods,44.0,True,1,224
153829,Action,Sniper Elite V2,19.99,63380,Rebellion,Brayneeah,172.0,True,2,0
154539,"Action, Indie",All Zombies Must Die!: Scorepocalypse,4.99,209360,Doublesix Games,76561198019496679,602.0,True,2,102
154542,"Free to Play, Massively Multiplayer, RPG",Fallen Earth Free2Play,0,113420,Reloaded Productions,76561198072043632,283.0,True,2,237
154866,Strategy,Wargame: European Escalation,9.99,58610,Eugen Systems,76561198037916571,38.0,False,0,287
154908,"Action, Indie",Really Big Sky,4.99,201570,Boss Baddie,76561198042236060,128.0,True,1,102
154989,"Free to Play, Massively Multiplayer, Strategy",Stronghold Kingdoms,0,47410,FireFly Studios,random_cow,19.0,True,2,241
155211,"Indie, Casual",Auditorium,6.99,205870,Cipher Prime Studios,76561198044421787,350.0,True,1,250
155214,"Action, Adventure, Indie",Shank 2,9.99,102840,Klei Entertainment,76561198073508075,194.0,True,2,28
155242,"Action, RPG",Kingdoms of Amalur: Reckoning™,19.99,102500,"Big Huge Games,38 Studios",76561198060900686,405.0,True,2,130
155358,Action,The Darkness II,29.99,67370,Digital Extremes,FORTHMINGUTH,256.0,True,2,0
155498,"Simulation, Strategy",Age of Empires® III: Complete Collection,39.99,105450,Ensemble Studios,Agiegamma,285.0,True,1,283
155770,"Free to Play, Massively Multiplayer, RPG",EverQuest® II Free-To-Play. Your Way.™,0,201230,Daybreak Game Company,76561198041827105,163.0,True,2,237
155777,Action,Saints Row: The Third,9.99,55230,Volition,76561198074323290,4326.0,True,2,0
156737,"Adventure, Indie",Gemini Rue,9.99,80310,Joshua Neurnberger,Advancebest,74.0,True,2,171
